#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 03 20 05 20 245  0.9  1.4  0.57  7.14  5.96 277 1020.0   8.0   8.4   7.8 99.0 99.00
2020 03 20 05 50 282  1.0  1.4  0.57  7.14  5.67 296 1020.3   8.0   8.4   7.8 99.0 99.00
2020 03 20 06 20 261  0.8  1.2  0.56  7.14  5.64 285 1020.6   8.1   8.4   7.9 99.0 99.00
2020 03 20 06 50 197  0.0  0.2  0.57  6.67  5.65 266 1020.8   7.9   8.3   7.7 99.0 99.00
2020 03 20 07 20 197  0.0  0.2  0.54  6.67  5.85 262 1021.0   7.9   8.3   7.7 99.0 99.00
2020 03 20 07 50 218  0.5  0.9  0.50  6.67  5.79 261 1021.3   7.8   8.2   7.5 99.0 99.00
2020 03 20 08 20 197  0.1  0.4  0.45  6.67  5.97 256 1021.5   7.9   8.2   7.6 99.0 99.00
2020 03 20 08 50 166  1.8  2.4  0.44 16.00  6.29 280 1021.7   7.7   8.2   7.4 99.0 99.00
2020 03 20 09 20 167  2.2  2.5  0.44  6.67  6.14 259 1022.0   7.5   8.1   7.2 99.0 99.00
2020 03 20 09 50 168  1.5  1.8  0.41  7.69  5.88 255 1022.5   7.5   8.1   7.2 99.0 99.00
2020 03 20 10 20 165  1.5  1.9  0.37  6.67  6.08 283 1022.9   7.4   8.2   7.1 99.0 99.00
2020 03 20 10 50 138  1.7  2.1  0.43  9.09  6.35 262 1023.0   7.5   8.2   7.2 99.0 99.00
2020 03 20 11 20  30  1.6  2.1  0.43  7.14  6.10 280 1023.2   7.0   8.1   6.7 99.0 99.00
2020 03 20 11 50  37  1.0  1.3  0.40  8.33  6.03 239 1023.3   7.2   8.1   7.0 99.0 99.00
2020 03 20 12 20  44  1.4  1.8  0.42  7.14  6.01 267 1023.5   7.0   8.1   6.9 99.0 99.00
2020 03 20 12 50  74  1.4  1.6  0.44  7.69  6.21 275 1023.9   6.7   8.1   6.6 99.0 99.00
2020 03 20 13 20  98  1.0  1.4  0.45 10.00  6.51 251 1024.2   6.9   8.1   6.8 99.0 99.00
2020 03 20 13 50 126  0.7  1.0  0.41  7.69  6.23 274 1024.5   6.9   8.2   6.8 99.0 99.00
2020 03 20 14 20  89  0.5  0.9  0.46  7.69  6.51 257 1024.6   6.8   8.2   6.7 99.0 99.00
2020 03 20 14 50  69  2.1  2.6  0.50  7.69  6.59 284 1024.9   6.4   8.2   6.3 99.0 99.00
2020 03 20 15 20  48  1.5  1.9  0.45 10.81  6.69 230 1025.4   6.5   8.1   6.5 99.0 99.00
2020 03 20 15 50  41  1.0  1.3  0.49 16.00  7.09 212 1025.7   6.7   8.1   6.7 99.0 99.00
2020 03 20 16 20 197  0.0  0.3  0.47 11.43  6.61 267 1025.9   6.7   8.0   6.2 99.0 99.00
2020 03 20 16 50 197  0.0  0.0  0.45 16.00  6.49 278 1026.2   7.7   8.0   5.0 99.0 99.00
2020 03 20 17 20 197  0.0  0.2  0.46 16.00  6.10 271 1026.3   8.5   8.1   5.0 99.0 99.00
2020 03 20 17 50 197  0.0  0.3  0.41  9.09  6.08 263 1026.4   7.7   8.2   2.4 99.0 99.00
2020 03 20 18 20 221  0.9  1.2  0.41  9.09  6.00 272 1026.6   7.6   8.4   3.9 99.0 99.00
2020 03 20 18 50 231  1.9  2.3  0.41 14.81  6.46 301 1026.7   7.7   8.7   4.9 99.0 99.00
2020 03 20 19 20 239  2.0  2.5  0.38  9.09  6.08 275 1026.9   7.9   8.7   5.7 99.0 99.00
2020 03 20 19 50 259  2.8  3.4  0.39 14.81  6.10 231 1027.0   8.0   8.8   7.3 99.0 99.00
2020 03 20 20 20 271  3.6  4.1  0.41  9.09  6.20 231 1027.0   8.0   8.9   8.0 99.0 99.00
2020 03 20 21 20 285  4.6  5.1  0.43 16.00  6.44 240 1026.7   8.2   8.9   8.2 99.0 99.00
2020 03 20 21 50 287  4.4  5.4  0.39 10.81  6.26 264 1026.5   8.3   8.8   8.3 99.0 99.00
2020 03 20 22 20 278  4.8  5.5  0.42  9.09  6.50 251 1026.4   8.4   8.9   8.4 99.0 99.00
2020 03 20 22 50 281  5.0  5.9  0.44  9.09  6.30 272 1026.4   8.5   8.9   8.5 99.0 99.00
2020 03 20 23 20 275  5.2  6.2  0.40  9.09  6.12 252 1026.3   8.5   8.7   8.4 99.0 99.00
2020 03 20 23 50 277  5.1  5.8  0.43  9.09  5.69 267 1026.1   8.6   8.5   8.6 99.0 99.00
2020 03 21 00 20 283  5.3  6.5  0.46  9.09  5.27 251 1026.1   8.6   8.5   8.6 99.0 99.00
2020 03 21 01 20 287  5.1  5.9  0.48 10.00  5.52 298 1026.0   8.7   8.6   8.7 99.0 99.00
2020 03 21 01 50 282  4.9  6.1  0.51  9.09  5.44 269 1025.9   8.6   8.5   8.6 99.0 99.00
2020 03 21 02 20 285  4.8  6.0  0.55  9.09  5.23 276 1025.8   8.4   8.5   8.4 99.0 99.00
2020 03 21 02 50 289  4.4  5.4  0.64  9.09  5.63 266 1025.8   8.3   8.4   8.2 99.0 99.00
2020 03 21 03 20 280  3.9  5.0  0.65  9.09  5.28 288 1025.6   8.2   8.3   8.1 99.0 99.00
2020 03 21 03 50 280  3.5  4.6  0.72  8.33  5.18 272 1025.5   8.2   8.3   8.1 99.0 99.00
2020 03 21 04 20 281  3.3  4.3  0.72  9.09  5.19 279 1025.7   8.2   8.3   8.0 99.0 99.00
2020 03 21 04 50 279  4.2  5.1  0.82  8.33  5.30 281 1025.6   8.3   8.3   8.2 99.0 99.00
2020 03 21 05 20 276  4.1  4.9  0.79 10.00  5.02 293 1025.6   8.2   8.3   8.1 99.0 99.00
2020 03 21 05 50 274  4.6  5.7  0.79  9.09  5.08 263 1025.5   8.1   8.3   8.0 99.0 99.00
2020 03 21 06 20 290  3.2  4.6  0.84  9.09  5.13 271 1025.4   8.0   8.3   7.9 99.0 99.00
2020 03 21 06 50 267  2.5  3.2  0.90  8.33  5.08 289 1025.3   7.9   8.3   7.8 99.0 99.00
2020 03 21 07 20 223  1.7  2.9  0.86  9.09  5.04 266 1025.1   7.8   8.4   7.7 99.0 99.00
2020 03 21 07 50 241  2.3  3.4  0.95  9.09  5.21 295 1025.2   7.6   8.4   7.5 99.0 99.00
2020 03 21 08 20 240  2.5  3.4  1.01  9.09  5.42 290 1025.0   7.4   8.4   7.3 99.0 99.00
2020 03 21 08 50 243  3.3  4.7  0.97  9.09  5.31 293 1025.0   7.2   8.4   7.1 99.0 99.00
2020 03 21 09 20 230  3.3  4.4  0.97  9.09  5.60 286 1024.9   6.8   8.3   6.7 99.0 99.00
2020 03 21 09 50 223  3.8  4.5  1.06 10.00  5.87 276 1024.9   6.4   8.3   6.2 99.0 99.00
2020 03 21 10 20 235  2.8  4.6  0.98  8.33  5.94 278 1025.0   6.2   8.3   6.0 99.0 99.00
2020 03 21 10 50 260  1.9  3.4  1.08 10.00  6.27 283 1024.9   6.3   8.3   6.1 99.0 99.00
2020 03 21 11 20 262  1.7  3.2  1.17 10.00  6.74 278 1024.7   6.1   8.3   5.9 99.0 99.00
2020 03 21 11 50 206  2.3  3.6  1.07  9.09  6.57 277 1024.6   6.1   8.3   5.9 99.0 99.00
2020 03 21 12 20 230  1.8  2.8  1.05  9.09  6.28 288 1024.5   6.3   8.3   6.1 99.0 99.00
2020 03 21 12 50 227  1.7  3.8  1.14 10.00  6.67 281 1024.7   6.4   8.3   6.3 99.0 99.00
2020 03 21 13 20 172  1.8  2.8  1.10 10.00  6.81 276 1024.8   6.3   8.3   6.2 99.0 99.00
2020 03 21 13 50  57  0.6  1.7  1.09  9.09  7.03 273 1024.9   6.3   8.2   6.2 99.0 99.00
2020 03 21 14 20  61  0.3  1.8  1.04 10.00  6.88 273 1025.0   6.4   8.2   6.3 99.0 99.00
2020 03 21 14 50  25  0.4  1.0  1.15  9.09  7.24 274 1025.1   6.5   8.2   6.4 99.0 99.00
2020 03 21 15 20  84  2.0  3.5  1.15  9.09  7.18 273 1025.0   6.6   8.1   6.5 99.0 99.00
2020 03 21 15 50  73  2.9  4.2  1.13  9.09  6.73 268 1025.4   6.3   8.1   6.2 99.0 99.00
2020 03 21 16 20  85  1.9  3.1  1.11  9.09  7.08 270 1025.3   6.4   8.1   6.3 99.0 99.00
2020 03 21 16 50  70  2.4  3.0  1.00  9.09  6.37 267 1025.5   6.3   8.1   6.3 99.0 99.00
2020 03 21 17 20  74  3.4  4.7  1.01  9.09  6.56 281 1025.1   6.4   8.1   6.4 99.0 99.00
2020 03 21 17 50  62  1.5  2.5  0.90  7.69  6.38 288 1025.2   6.9   8.2   6.9 99.0 99.00
2020 03 21 18 20  86  1.3  1.9  0.90  8.33  6.68 283 1025.0   7.1   8.3   6.1 99.0 99.00
2020 03 21 18 50  66  1.5  2.5  0.94  9.09  6.36 276 1024.9   6.9   8.4   4.5 99.0 99.00
2020 03 21 19 20  45  1.3  1.9  0.96  9.09  6.43 287 1024.8   6.9   8.5   4.1 99.0 99.00
2020 03 21 19 50 352  1.0  1.5  0.94  8.33  6.12 289 1024.7   7.1   8.6   4.2 99.0 99.00
2020 03 21 20 20 319  0.9  1.5  0.90  9.09  6.05 282 1024.6   7.3   8.7   5.2 99.0 99.00
2020 03 21 20 50 293  1.9  2.6  0.95 19.05  6.38 204 1024.4   7.3   8.8   6.0 99.0 99.00
2020 03 21 21 20 287  2.7  3.4  0.89 19.05  6.49 288 1024.1   7.3   9.0   6.0 99.0 99.00
2020 03 21 21 50 271  3.0  3.6  0.93  8.33  6.47 276 1023.8   7.5   8.9   7.1 99.0 99.00
2020 03 21 22 20 263  3.6  4.2  0.89 19.05  6.79  58 1023.8   7.6   8.8   7.6 99.0 99.00
2020 03 21 22 50 267  3.9  4.6  0.91  7.14  6.41 280 1023.4   7.7   9.0   7.7 99.0 99.00
2020 03 21 23 20 273  4.0  4.8  0.97 19.05  6.94 257 1023.3   7.8   9.1   7.8 99.0 99.00
2020 03 21 23 50 285  4.2  5.3  1.04 19.05  7.26 227 1023.5   7.9   9.0   7.9 99.0 99.00
2020 03 22 00 20 283  4.3  5.5  1.11 19.05  7.54 126 1023.3   7.8   9.0   7.8 99.0 99.00
2020 03 22 00 50 283  4.1  4.9  1.05 19.05  7.26 275 1023.1   8.0   9.0   8.0 99.0 99.00
2020 03 22 01 20 283  4.6  5.5  1.15 19.05  7.39 305 1023.0   8.0   8.9   8.0 99.0 99.00
2020 03 22 01 50 281  4.3  5.1  1.27 19.05  7.51 240 1022.8   7.9   8.9   7.9 99.0 99.00
2020 03 22 02 20 289  4.3  5.2  1.31 19.05  7.40 279 1022.7   7.6   8.7   7.5 99.0 99.00
2020 03 22 02 50 273  3.8  5.3  1.33  7.69  7.26 284 1022.9   7.4   8.7   7.3 99.0 99.00
2020 03 22 03 20 246  4.1  5.3  1.44 19.05  7.24 309 1022.9   7.3   8.7   7.2 99.0 99.00
2020 03 22 03 50 242  4.3  5.2  1.40  8.33  7.14 288 1022.9   7.1   8.6   7.0 99.0 99.00
2020 03 22 04 20 241  3.9  4.7  1.45  8.33  7.04 288 1022.9   7.2   8.6   7.1 99.0 99.00
2020 03 22 04 50 225  3.1  4.1  1.43 17.39  7.26 283 1022.7   7.2   8.5   7.1 99.0 99.00
2020 03 22 05 20 201  3.4  4.2  1.41 17.39  7.08 257 1022.6   7.0   8.5   6.9 99.0 99.00
2020 03 22 05 50 196  3.3  4.2  1.59  7.69  7.14 290 1022.5   6.8   8.3   6.7 99.0 99.00
2020 03 22 06 20 206  3.7  4.2  1.62 17.39  6.87 245 1022.8   6.7   8.3   6.6 99.0 99.00
2020 03 22 06 50 206  3.3  4.2  1.51 17.39  6.87 264 1022.9   6.6   8.3   6.5 99.0 99.00
2020 03 22 07 20 178  3.6  4.3  1.43 17.39  6.64 251 1022.3   6.6   8.3   6.5 99.0 99.00
2020 03 22 07 50 207  3.1  4.1  1.46 17.39  7.09 279 1022.2   6.7   8.3   6.6 99.0 99.00
2020 03 22 08 20 224  1.3  2.1  1.59 17.39  7.30 264 1022.0   6.5   8.3   6.4 99.0 99.00
2020 03 22 08 50 221  2.4  3.8  1.38 17.39  7.13 280 1021.9   6.5   8.3   6.4 99.0 99.00
2020 03 22 09 20 224  2.4  3.7  1.34 17.39  7.26 290 1021.8   6.2   8.3   6.1 99.0 99.00
2020 03 22 09 50 245  2.2  3.5  1.34 17.39  7.35 299 1021.7   6.0   8.3   5.9 99.0 99.00
2020 03 22 10 20 234  1.6  2.8  1.27 17.39  7.23 298 1021.6   6.2   8.3   6.2 99.0 99.00
2020 03 22 10 50 227  2.7  3.5  1.38 17.39  7.75 290 1021.3   6.3   8.3   6.3 99.0 99.00
2020 03 22 11 20 179  2.1  2.8  1.36 17.39  7.47 254 1020.9   6.3   8.3   6.2 99.0 99.00
2020 03 22 11 50 191  1.5  2.5  1.53 17.39  8.45 265 1020.8   6.4   8.3   6.3 99.0 99.00
2020 03 22 12 20 204  2.1  2.8  1.65 16.00  8.47 268 1020.8   6.5   8.3   6.4 99.0 99.00
2020 03 22 12 50 235  1.5  3.3  1.39 17.39  7.66 252 1020.6   6.5   8.3   6.5 99.0 99.00
2020 03 22 13 20 176  1.8  3.5  1.40  9.09  7.45 280 1020.5   6.5   8.3   6.5 99.0 99.00
2020 03 22 13 50 182  1.8  3.0  1.46 16.00  7.78 253 1020.3   6.6   8.2   6.5 99.0 99.00
2020 03 22 14 20 182  2.9  4.3  1.39 17.39  8.14 259 1020.1   6.6   8.2   6.6 99.0 99.00
2020 03 22 14 50 176  2.0  3.0  1.43 16.00  8.42 257 1019.9   6.7   8.3   6.7 99.0 99.00
2020 03 22 15 20 167  2.1  3.2  1.51 16.00  8.76 253 1019.8   6.6   8.2   6.6 99.0 99.00
2020 03 22 15 50 158  3.9  4.7  1.42 16.00  7.43 274 1019.5   6.6   8.2   6.6 99.0 99.00
2020 03 22 16 20 136  4.5  5.5  1.45 16.00  7.84 233 1018.9   6.4   8.2   6.4 99.0 99.00
2020 03 22 16 50 170  4.2  5.5  1.69 16.00  8.19 242 1018.8   6.6   8.2   6.6 99.0 99.00
2020 03 22 17 20 106  2.8  4.0  1.54 16.00  8.33 238 1018.4   6.4   8.2   6.4 99.0 99.00
2020 03 22 17 50 186  1.5  3.3  1.41 16.00  7.84 254 1018.6   6.8   8.2   6.8 99.0 99.00
2020 03 22 18 20 228  6.5  7.9  1.52 16.00  7.57 260 1018.7   7.3   8.2   7.3 99.0 99.00
2020 03 22 18 50 197  5.0  6.1  1.49 14.81  7.07 274 1018.1   7.3   8.3   7.3 99.0 99.00
2020 03 22 19 50 223  3.5  5.0  1.40 16.00  6.42 279 1017.4   7.1   8.3   7.0 99.0 99.00
2020 03 22 20 20 216  1.4  2.2  1.44 16.00  6.44 236 1016.9   7.0   8.3   6.9 99.0 99.00
2020 03 22 20 50 201  3.3  4.0  1.49 14.81  6.50 268 1016.5   7.1   8.3   7.0 99.0 99.00
2020 03 22 21 20 201  4.4  5.3  1.36 14.81  6.52 269 1016.1   7.4   8.3   7.4 99.0 99.00
2020 03 22 21 50 210  4.9  5.9  1.43 16.00  7.04 261 1015.4   7.6   8.3   7.6 99.0 99.00
2020 03 22 22 20 218  5.7  6.9  1.34 16.00  7.17 273 1015.2   7.6   8.3   7.6 99.0 99.00
2020 03 22 22 50 205  6.0  7.3  1.20 14.81  6.49 300 1014.5   7.6   8.3   7.6 99.0 99.00
2020 03 22 23 20 211  6.3  7.6  1.37 16.00  7.27 247 1014.3   7.7   8.3   7.7 99.0 99.00
2020 03 22 23 50 213  6.2  7.6  1.30 14.81  6.99 246 1014.0   7.6   8.3   7.6 99.0 99.00
2020 03 23 00 20 225  5.3  6.6  1.29 14.81  6.72 255 1013.5   7.6   8.3   7.5 99.0 99.00
2020 03 23 00 50 215  4.4  5.3  1.41 16.00  7.80 238 1012.9   7.7   8.3   7.7 99.0 99.00
2020 03 23 01 20 224  6.6  7.9  1.33 14.81  7.77 261 1012.7   7.7   8.3   7.2 99.0 99.00
2020 03 23 01 50 229  5.4  6.7  1.19 14.81  6.74 261 1012.2   7.5   8.2   7.5 99.0 99.00
2020 03 23 02 20 229  5.6  6.8  1.19 14.81  7.14 243 1011.8   7.2   8.2   7.2 99.0 99.00
2020 03 23 02 50 210  5.9  7.0  1.26 14.81  7.60 273 1011.5   7.5   8.2   7.5 99.0 99.00
2020 03 23 03 20 219  5.6  7.5  1.16 13.79  6.93 265 1011.3   6.9   8.2   6.9 99.0 99.00
2020 03 23 03 50 196  5.7  6.8  1.19 13.79  6.87 274 1010.7   7.3   8.1   7.3 99.0 99.00
2020 03 23 04 20 201  6.2  7.7  1.33 14.81  7.58 258 1010.4   7.6   8.2   7.6 99.0 99.00
2020 03 23 04 50 192  7.1  8.2  1.42 14.81  7.52 264 1010.1   7.6   8.1   7.6 99.0 99.00
2020 03 23 05 20 194  7.5  9.0  1.30 14.81  6.58 247 1009.8   7.6   8.1   7.6 99.0 99.00
2020 03 23 05 50 199  7.8  9.2  1.41 14.81  6.44 251 1009.4   7.7   8.1   7.7 99.0 99.00
2020 03 23 06 20 192  8.6 10.1  1.37 14.81  5.83 280 1008.8   7.6   8.2   7.5 99.0 99.00
2020 03 23 06 50 195  9.1 10.4  1.27 14.81  5.38 237 1008.4   7.3   8.2   7.3 99.0 99.00
2020 03 23 07 20 191  8.9 10.3  1.49 13.79  5.64 260 1008.1   7.1   8.2   7.1 99.0 99.00
2020 03 23 07 50 205  8.3  9.7  1.61 13.79  5.88 267 1007.7   7.0   8.2   6.9 99.0 99.00
2020 03 23 08 20 233  6.6  8.1  1.58 13.79  5.86 277 1007.6   6.6   8.2   6.4 99.0 99.00
2020 03 23 08 50 253  4.9  6.2  1.39 14.81  5.52 273 1007.3   6.3   8.2   6.1 99.0 99.00
2020 03 23 09 20 238  4.4  5.4  1.28 14.81  5.73 295 1007.3   6.5   8.1   6.3 99.0 99.00
2020 03 23 09 50 260  4.5  5.6  1.28 13.79  5.96 273 1007.2   6.3   8.1   6.0 99.0 99.00
2020 03 23 10 20 253  6.0  7.2  1.31 14.81  5.65 282 1007.0   7.1   8.1   6.8 99.0 99.00
2020 03 23 10 50 233  5.4  6.5  1.34 14.81  5.96 285 1006.9   7.2   8.1   6.9 99.0 99.00
2020 03 23 11 20 230  6.5  7.6  1.33 14.81  6.05 271 1006.8   7.1   8.1   7.1 99.0 99.00
2020 03 23 11 50 241  6.9  8.2  1.31 14.81  5.69 269 1006.6   6.8   8.1   6.8 99.0 99.00
2020 03 23 12 20 240  8.5 10.4  1.28 13.79  5.64 270 1006.3   6.7   8.1   6.5 99.0 99.00
2020 03 23 12 50 227  7.4  8.7  1.36 13.79  5.44 257 1006.3   6.9   8.1   6.6 99.0 99.00
2020 03 23 13 20 229  8.0 10.6  1.44 13.79  5.49 272 1006.4   5.5   8.1   5.5 99.0 99.00
2020 03 23 13 50 191  5.5  6.6  1.38 13.79  5.73 253 1006.4   5.9   8.0   5.8 99.0 99.00
2020 03 23 14 20 232  6.3  7.7  1.43 12.90  5.98 250 1006.4   6.2   8.0   6.1 99.0 99.00
2020 03 23 14 50 274  4.5  6.1  1.57 13.79  6.70 291 1006.6   5.6   8.0   5.5 99.0 99.00
2020 03 23 15 20 224  5.5  7.0  1.47 13.79  6.54 235 1006.7   6.4   8.0   6.2 99.0 99.00
2020 03 23 15 50 238  5.5  7.7  1.53  7.14  6.63 272 1006.9   6.1   8.0   6.0 99.0 99.00
2020 03 23 16 20 273  3.0  4.1  1.56 13.79  6.89 250 1006.9   5.9   8.0   5.8 99.0 99.00
2020 03 23 16 50 347  3.4  4.7  1.68  7.14  6.69 278 1007.0   5.4   8.1   5.4 99.0 99.00
2020 03 23 17 20  60  2.2  3.2  1.83  7.14  6.87 280 1006.9   6.0   8.1   6.0 99.0 99.00
2020 03 23 17 50  18  1.0  2.7  2.11 12.90  7.08 276 1007.2   5.9   8.1   5.9 99.0 99.00
2020 03 23 18 20 164  6.1  7.7  2.05  8.33  6.88 287 1007.1   6.8   8.1   6.8 99.0 99.00
2020 03 23 18 50 289  5.7  7.4  2.19  9.09  7.10 273 1007.4   5.5   8.2   5.3 99.0 99.00
2020 03 23 19 20 321  2.0  3.3  2.30  9.09  7.13 278 1007.7   6.0   8.2   5.2 99.0 99.00
2020 03 23 19 50  23  2.2  3.7  2.47  9.09  7.41 283 1007.7   6.1   8.2   4.2 99.0 99.00
2020 03 23 20 20  75  2.6  4.7  2.53 10.81  7.40 277 1007.7   6.1   8.3   4.6 99.0 99.00
2020 03 23 20 50 234  8.2 11.8  2.48 10.00  7.20 282 1007.6   6.3   8.3   6.3 99.0 99.00
2020 03 23 21 20 235  5.3  6.6  2.82 10.00  7.66 271 1007.4   7.3   8.2   7.3 99.0 99.00
2020 03 23 21 50 199  9.7 13.1  2.54 10.00  7.58 278 1007.6   7.3   8.3   7.3 99.0 99.00
2020 03 23 22 20 183  7.4  8.8  2.61 10.81  7.43 278 1007.9   6.7   8.2   6.7 99.0 99.00
2020 03 23 22 50 196  5.0  6.2  2.73 10.81  7.64 268 1008.3   6.4   8.2   6.3 99.0 99.00
2020 03 23 23 20 182  6.0  7.4  2.83 11.43  7.84 269 1008.4   6.6   8.2   6.5 99.0 99.00
2020 03 23 23 50 197  5.1  6.4  2.69 11.43  7.77 258 1008.4   6.9   8.2   6.8 99.0 99.00
2020 03 24 00 20 202  7.5  8.9  2.85 10.81  8.14 271 1008.4   6.8   8.2   6.7 99.0 99.00
2020 03 24 00 50 187  5.0  5.9  2.78 12.12  8.03 272 1008.5   6.7   8.2   6.7 99.0 99.00
2020 03 24 01 20 153  4.3  5.4  2.85 12.12  8.30 271 1008.9   6.6   8.2   6.5 99.0 99.00
2020 03 24 01 50 146  3.1  4.4  2.98 11.43  8.79 272 1008.8   6.7   8.2   6.4 99.0 99.00
2020 03 24 02 20 138  4.1  6.0  2.67 11.43  8.74 267 1009.0   6.6   8.2   6.6 99.0 99.00
2020 03 24 02 50 104  6.0  8.0  2.42 12.12  8.63 262 1009.0   6.6   8.2   6.6 99.0 99.00
2020 03 24 03 20 109  5.6  7.2  3.12 11.43  9.23 268 1009.2   6.3   8.2   6.3 99.0 99.00
2020 03 24 03 50 136  3.8  9.2  2.88 12.12  9.38 250 1009.6   6.3   8.2   6.3 99.0 99.00
2020 03 24 04 20 140  4.5  5.6  2.95 12.12  9.31 246 1009.8   6.2   8.2   6.1 99.0 99.00
2020 03 24 04 50 115  4.3  5.6  2.76 12.12  9.01 255 1010.0   6.3   8.3   6.3 99.0 99.00
2020 03 24 05 20 142  3.5  4.4  2.75 12.12  8.80 251 1010.4   5.6   8.2   5.6 99.0 99.00
2020 03 24 05 50 113  4.6  7.0  2.72 11.43  8.45 249 1010.5   5.8   8.2   5.7 99.0 99.00
2020 03 24 06 20 123  4.4  5.9  3.01 12.12  8.81 258 1010.6   5.6   8.2   5.4 99.0 99.00
2020 03 24 06 50 114  5.1  6.6  2.71 12.12  8.75 252 1010.6   5.6   8.2   5.4 99.0 99.00
2020 03 24 07 20  86  3.9  5.7  2.74 12.12  8.85 258 1010.9   5.6   8.1   5.4 99.0 99.00
2020 03 24 07 50  87  3.9  5.4  2.36 11.43  8.10 263 1011.0   5.7   8.1   5.5 99.0 99.00
2020 03 24 08 20 115  3.7  5.1  2.67 12.12  8.32 275 1011.2   5.7   8.1   5.6 99.0 99.00
2020 03 24 08 50 103  5.1  7.3  2.84 12.12  8.68 274 1011.2   5.7   8.1   5.7 99.0 99.00
2020 03 24 09 20  84  4.9  7.1  2.37 11.43  7.95 282 1011.5   5.0   8.1   5.0 99.0 99.00
2020 03 24 09 50  84  4.3  6.2  2.48 11.43  8.48 277 1011.7   5.1   8.1   5.1 99.0 99.00
2020 03 24 10 20  88  4.7  6.2  2.08 11.43  7.91 286 1011.7   5.1   8.0   5.1 99.0 99.00
2020 03 24 10 50  89  4.6  6.0  2.25 11.43  8.43 282 1011.7   5.3   8.0   5.3 99.0 99.00
2020 03 24 11 20  74  5.0  6.5  2.38 11.43  8.76 283 1011.7   5.1   8.0   5.1 99.0 99.00
2020 03 24 11 50  74  4.6  5.6  2.33 11.43  8.72 268 1011.8   5.2   8.0   5.2 99.0 99.00
2020 03 24 12 20  79  3.9  5.6  2.40 12.12  8.63 280 1012.2   5.3   8.0   5.3 99.0 99.00
2020 03 24 12 50  68  4.3  6.0  2.53 10.00  8.65 280 1012.3   5.2   8.0   5.2 99.0 99.00
2020 03 24 13 20  54  4.4  5.6  2.64 11.43  8.97 278 1012.4   5.3   8.0   5.3 99.0 99.00
2020 03 24 13 50  46  3.2  4.7  2.77 12.12  9.47 272 1012.6   5.2   8.0   5.2 99.0 99.00
2020 03 24 14 50  37  2.6  4.0  2.29 11.43  8.96 267 1012.8   5.3   8.0   5.3 99.0 99.00
2020 03 24 18 50 211  0.1  0.8  2.21 11.43  8.51 262 1014.1   6.9   8.2   5.0 99.0 99.00
2020 03 24 19 50 253  2.2  3.3  2.06 11.43  8.21 260 1014.2   6.4   8.5   4.2 99.0 99.00
2020 03 24 20 50 268  3.1  4.3  1.97 12.12  8.05 274 1013.8   6.5   8.7   4.6 99.0 99.00
2020 03 24 21 50 287  3.8  4.7  1.81 10.81  7.71 281 1013.6   6.8   8.8   3.7 99.0 99.00
2020 03 24 23 50 301  5.4  6.4  1.71 10.00  7.84 283 1013.2   7.2   8.6   5.3 99.0 99.00
2020 03 25 00 50 299  6.4  7.6  2.09 12.12  8.49 281 1013.3   7.5   8.6   4.7 99.0 99.00
2020 03 25 01 50 296  6.5  7.8  1.71 11.43  7.74 272 1013.2   7.5   8.4   5.3 99.0 99.00
2020 03 25 05 20  60  2.1  3.2  2.04 10.81  8.14 280 1013.3   6.5   8.3   6.5 99.0 99.00
2020 03 25 06 50  87  1.5  2.3  1.81 10.00  7.41 285 1013.4   6.2   8.2   6.2 99.0 99.00
2020 03 25 07 50  55  1.6  2.7  2.08 11.43  7.70 277 1013.5   5.9   8.1   5.9 99.0 99.00
2020 03 25 08 50  51  2.6  3.3  1.64 11.43  7.01 270 1013.8   5.5   8.1   5.5 99.0 99.00
2020 03 25 09 50  89  2.5  3.4  1.75 11.43  7.12 282 1013.9   5.5   8.0   5.5 99.0 99.00
2020 03 25 10 50  76  4.5  5.4  1.71 10.81  7.49 283 1014.1   5.4   8.0   5.4 99.0 99.00
2020 03 25 11 50  70  3.9  5.1  1.74 11.43  7.96 276 1014.4   5.1   8.1   5.1 99.0 99.00
2020 03 25 12 20  71  3.3  4.3  1.66 11.43  7.57 280 1014.7   5.3   8.1   5.3 99.0 99.00
2020 03 25 12 50  39  2.0  2.9  1.86 10.81  7.88 290 1015.1   5.3   8.1   5.3 99.0 99.00
2020 03 25 13 20  23  2.4  3.0  1.78 11.43  7.90 283 1015.3   5.1   8.1   5.1 99.0 99.00
2020 03 25 13 50  49  1.6  2.4  1.92 10.81  8.35 284 1015.5   4.9   8.1   4.9 99.0 99.00
2020 03 25 14 20  87  2.0  2.9  1.95 10.81  8.57 281 1015.5   4.9   8.0   4.9 99.0 99.00
2020 03 25 14 50  76  1.2  2.2  1.93 10.81  8.66 286 1015.8   5.4   8.0   5.0 99.0 99.00
2020 03 25 15 20  90  2.1  3.0  1.93 12.12  8.62 280 1015.8   5.2   8.0   3.5 99.0 99.00
2020 03 25 15 50  81  2.6  3.5  2.08 10.81  8.72 285 1016.1   5.2   8.0   2.3 99.0 99.00
2020 03 25 16 20  57  0.6  1.7  2.01 10.00  8.76 284 1016.4   5.6   8.0   1.9 99.0 99.00
